user,item,gender,age,location,rating
102,66,1.0,0.0,1.0,1.0
172,131,0.0,0.0,1.0,1.0
132,0,0.0,3.0,2.0,1.0
48,284,1.0,3.0,2.0,1.0
112,201,1.0,1.0,1.0,1.0
245,108,0.0,1.0,2.0,1.0
86,187,1.0,0.0,1.0,1.0
141,26,0.0,1.0,2.0,1.0
77,167,1.0,0.0,2.0,1.0
178,208,0.0,1.0,2.0,1.0
242,135,0.0,2.0,0.0,1.0
132,103,0.0,3.0,2.0,1.0
110,291,1.0,0.0,1.0,1.0
78,246,1.0,1.0,2.0,1.0
202,84,0.0,1.0,2.0,1.0
195,95,0.0,1.0,1.0,1.0
245,97,0.0,1.0,2.0,1.0
191,16,0.0,1.0,1.0,1.0
78,258,1.0,1.0,2.0,1.0
187,118,0.0,0.0,1.0,1.0
281,82,0.0,0.0,2.0,1.0
176,118,0.0,1.0,1.0,1.0
202,182,0.0,1.0,2.0,1.0
158,110,0.0,0.0,2.0,1.0
248,79,0.0,0.0,2.0,1.0
181,12,0.0,0.0,2.0,1.0
104,67,1.0,1.0,1.0,1.0
164,77,0.0,3.0,0.0,1.0
242,24,0.0,2.0,0.0,1.0
172,138,0.0,0.0,1.0,1.0
270,78,0.0,0.0,1.0,1.0
105,151,1.0,0.0,2.0,1.0
280,191,0.0,1.0,1.0,1.0
37,238,1.0,2.0,2.0,1.0
46,184,1.0,3.0,0.0,1.0
6,256,1.0,0.0,1.0,1.0
213,140,0.0,0.0,1.0,1.0
101,2,1.0,2.0,2.0,1.0
69,212,1.0,2.0,0.0,1.0
63,251,1.0,0.0,0.0,1.0
253,132,0.0,1.0,0.0,1.0
218,78,0.0,2.0,1.0,1.0
19,279,1.0,1.0,2.0,1.0
199,117,0.0,1.0,1.0,1.0
59,207,1.0,0.0,1.0,1.0
3,153,1.0,2.0,2.0,1.0
33,277,1.0,0.0,2.0,1.0
273,4,0.0,1.0,2.0,1.0
209,11,0.0,1.0,1.0,1.0
247,122,0.0,1.0,1.0,1.0
167,61,0.0,1.0,2.0,1.0
149,9,0.0,1.0,2.0,1.0
194,121,0.0,1.0,0.0,1.0
276,108,0.0,0.0,2.0,1.0
157,266,0.0,2.0,0.0,1.0
154,193,0.0,1.0,2.0,1.0
61,268,1.0,0.0,1.0,1.0
253,98,0.0,1.0,0.0,1.0
167,118,0.0,1.0,2.0,1.0
151,79,0.0,0.0,1.0,1.0
178,42,0.0,1.0,2.0,1.0
212,133,0.0,1.0,2.0,1.0
155,147,0.0,3.0,2.0,1.0
18,297,1.0,3.0,1.0,1.0
92,13,1.0,1.0,1.0,1.0
135,113,0.0,1.0,2.0,1.0
195,0,0.0,1.0,1.0,1.0
182,48,0.0,2.0,1.0,1.0
65,295,1.0,4.0,0.0,1.0
77,226,1.0,0.0,2.0,1.0
27,278,1.0,1.0,2.0,1.0
216,144,0.0,0.0,2.0,1.0
67,247,1.0,1.0,2.0,1.0
92,260,1.0,1.0,1.0,1.0
110,256,1.0,0.0,1.0,1.0
84,168,1.0,1.0,1.0,1.0
176,133,0.0,1.0,1.0,1.0
131,99,0.0,0.0,1.0,1.0
65,196,1.0,4.0,0.0,1.0
278,9,0.0,2.0,1.0,1.0
60,272,1.0,4.0,0.0,1.0
142,130,0.0,4.0,0.0,1.0
4,246,1.0,1.0,1.0,1.0
40,184,1.0,1.0,1.0,1.0
76,109,1.0,0.0,2.0,1.0
225,90,0.0,0.0,1.0,1.0
220,142,0.0,0.0,1.0,1.0
127,241,1.0,3.0,2.0,1.0
112,242,1.0,1.0,1.0,1.0
114,227,1.0,0.0,2.0,1.0
199,5,0.0,1.0,1.0,1.0
182,0,0.0,2.0,1.0,1.0
188,27,0.0,0.0,1.0,1.0
72,192,1.0,0.0,2.0,1.0
53,219,1.0,3.0,1.0,1.0
20,101,1.0,1.0,0.0,1.0
45,218,1.0,0.0,1.0,1.0
36,65,1.0,0.0,2.0,1.0
92,292,1.0,1.0,1.0,1.0
38,283,1.0,1.0,2.0,1.0
191,26,0.0,1.0,1.0,1.0
157,170,0.0,2.0,0.0,1.0
191,100,0.0,1.0,1.0,1.0
239,89,0.0,1.0,2.0,1.0
54,272,1.0,0.0,1.0,1.0
213,71,0.0,0.0,1.0,1.0
237,143,0.0,1.0,1.0,1.0
84,243,1.0,1.0,1.0,1.0
274,0,0.0,2.0,1.0,1.0
90,167,1.0,1.0,2.0,1.0
15,232,1.0,0.0,1.0,1.0
169,144,0.0,1.0,2.0,1.0
63,253,1.0,0.0,0.0,1.0
15,292,1.0,0.0,1.0,1.0
160,34,0.0,0.0,1.0,1.0
85,253,1.0,0.0,2.0,1.0
88,210,1.0,1.0,1.0,1.0
161,37,0.0,0.0,2.0,1.0
272,105,0.0,2.0,1.0,1.0
230,206,0.0,0.0,1.0,1.0
214,5,0.0,0.0,1.0,1.0
199,120,0.0,1.0,1.0,1.0
226,257,0.0,0.0,1.0,1.0
16,233,1.0,3.0,0.0,1.0
271,131,0.0,0.0,2.0,1.0
102,234,1.0,0.0,1.0,1.0
213,157,0.0,0.0,1.0,1.0
23,233,1.0,4.0,0.0,1.0
21,241,1.0,0.0,1.0,1.0
244,162,0.0,0.0,1.0,1.0
171,0,0.0,1.0,1.0,1.0
76,211,1.0,0.0,2.0,1.0
274,121,0.0,2.0,1.0,1.0
277,265,0.0,1.0,1.0,1.0
121,282,1.0,1.0,1.0,1.0
237,8,0.0,1.0,1.0,1.0
88,223,1.0,1.0,1.0,1.0
262,138,0.0,0.0,1.0,1.0
114,279,1.0,0.0,2.0,1.0
141,57,0.0,1.0,2.0,1.0
23,218,1.0,4.0,0.0,1.0
123,153,1.0,1.0,2.0,1.0
89,99,1.0,1.0,1.0,1.0
283,134,0.0,0.0,1.0,1.0
269,144,0.0,0.0,2.0,1.0
266,125,0.0,1.0,1.0,1.0
269,13,0.0,0.0,2.0,1.0
86,284,1.0,0.0,1.0,1.0
211,3,0.0,0.0,1.0,1.0
174,57,0.0,1.0,2.0,1.0
218,89,0.0,2.0,1.0,1.0
277,196,0.0,1.0,1.0,1.0
130,99,0.0,0.0,1.0,1.0
238,30,0.0,1.0,2.0,1.0
47,170,1.0,1.0,1.0,1.0
155,96,0.0,3.0,2.0,1.0
16,220,1.0,3.0,0.0,1.0
101,247,1.0,2.0,2.0,1.0
216,6,0.0,0.0,2.0,1.0
101,267,1.0,2.0,2.0,1.0
202,26,0.0,1.0,2.0,1.0
99,256,1.0,1.0,2.0,1.0
225,245,0.0,0.0,1.0,1.0
50,213,1.0,4.0,2.0,1.0
142,134,0.0,4.0,0.0,1.0
175,121,0.0,0.0,1.0,1.0
258,78,0.0,1.0,1.0,1.0
172,49,0.0,0.0,1.0,1.0
33,251,1.0,0.0,2.0,1.0
10,131,1.0,0.0,0.0,1.0
38,242,1.0,1.0,2.0,1.0
28,298,1.0,0.0,2.0,1.0
199,24,0.0,1.0,1.0,1.0
184,0,0.0,0.0,2.0,1.0
114,170,1.0,0.0,2.0,1.0
261,119,0.0,1.0,2.0,1.0
260,10,0.0,2.0,0.0,1.0
52,180,1.0,1.0,1.0,1.0
193,134,0.0,2.0,1.0,1.0
244,184,0.0,0.0,1.0,1.0
144,0,0.0,2.0,1.0,1.0
59,176,1.0,0.0,1.0,1.0
137,81,0.0,3.0,2.0,1.0
82,167,1.0,0.0,1.0,1.0
200,91,0.0,0.0,2.0,1.0
73,155,1.0,3.0,2.0,1.0
244,130,0.0,0.0,1.0,1.0
41,179,1.0,0.0,1.0,1.0
234,120,0.0,0.0,2.0,1.0
143,98,0.0,2.0,1.0,1.0
79,299,1.0,1.0,1.0,1.0
7,261,1.0,2.0,2.0,1.0
35,250,1.0,0.0,2.0,1.0
48,247,1.0,3.0,2.0,1.0
250,95,0.0,0.0,1.0,1.0
140,19,0.0,1.0,1.0,1.0
251,59,0.0,0.0,1.0,1.0
196,149,0.0,0.0,1.0,1.0
160,119,0.0,0.0,1.0,1.0
237,192,0.0,1.0,1.0,1.0
246,133,0.0,0.0,0.0,1.0
184,122,0.0,0.0,2.0,1.0
89,15,1.0,1.0,1.0,1.0
59,286,1.0,0.0,1.0,1.0
170,87,0.0,0.0,0.0,1.0
123,158,1.0,1.0,2.0,1.0
203,65,0.0,0.0,1.0,1.0
210,81,0.0,1.0,1.0,1.0
259,90,0.0,3.0,0.0,1.0
39,272,1.0,0.0,2.0,1.0
287,92,0.0,0.0,2.0,1.0
237,122,0.0,1.0,1.0,1.0
140,49,0.0,1.0,1.0,1.0
33,248,1.0,0.0,2.0,1.0
176,134,0.0,1.0,1.0,1.0
1,201,1.0,1.0,1.0,1.0
256,244,0.0,0.0,1.0,1.0
144,141,0.0,2.0,1.0,1.0
39,166,1.0,0.0,2.0,1.0
183,141,0.0,0.0,2.0,1.0
210,120,0.0,1.0,1.0,1.0
113,212,1.0,0.0,1.0,1.0
130,49,0.0,0.0,1.0,1.0
91,197,1.0,2.0,0.0,1.0
265,99,0.0,1.0,2.0,1.0
221,136,0.0,2.0,2.0,1.0
231,273,0.0,0.0,1.0,1.0
243,138,0.0,1.0,1.0,1.0
198,144,0.0,1.0,2.0,1.0
152,58,0.0,1.0,0.0,1.0
46,167,1.0,3.0,0.0,1.0
50,140,1.0,4.0,2.0,1.0
223,86,0.0,1.0,1.0,1.0
45,161,1.0,0.0,1.0,1.0
118,241,1.0,0.0,1.0,1.0
24,290,1.0,0.0,2.0,1.0
219,105,0.0,1.0,2.0,1.0
66,275,1.0,0.0,1.0,1.0
199,79,0.0,1.0,1.0,1.0
246,70,0.0,0.0,0.0,1.0
79,151,1.0,1.0,1.0,1.0
160,91,0.0,0.0,1.0,1.0
169,28,0.0,1.0,2.0,1.0
218,292,0.0,2.0,1.0,1.0
177,99,0.0,1.0,2.0,1.0
112,232,1.0,1.0,1.0,1.0
230,100,0.0,0.0,1.0,1.0
276,87,0.0,0.0,2.0,1.0
166,289,0.0,2.0,1.0,1.0
27,81,1.0,1.0,2.0,1.0
221,4,0.0,2.0,2.0,1.0
195,42,0.0,1.0,1.0,1.0
72,175,1.0,0.0,2.0,1.0
209,104,0.0,1.0,1.0,1.0
44,191,1.0,3.0,0.0,1.0
185,43,0.0,2.0,1.0,1.0
87,219,1.0,1.0,2.0,1.0
272,146,0.0,2.0,1.0,1.0
102,229,1.0,0.0,1.0,1.0
49,244,1.0,1.0,0.0,1.0
122,275,1.0,1.0,0.0,1.0
23,238,1.0,4.0,0.0,1.0
165,134,0.0,0.0,1.0,1.0
130,115,0.0,0.0,1.0,1.0
237,105,0.0,1.0,1.0,1.0
137,131,0.0,3.0,2.0,1.0
199,30,0.0,1.0,1.0,1.0
57,173,1.0,1.0,1.0,1.0
215,31,0.0,1.0,2.0,1.0
42,240,1.0,2.0,2.0,1.0
8,250,1.0,2.0,1.0,1.0
50,222,1.0,4.0,2.0,1.0
14,225,1.0,2.0,1.0,1.0
216,42,0.0,0.0,2.0,1.0
245,85,0.0,1.0,2.0,1.0
183,13,0.0,0.0,2.0,1.0
115,234,1.0,0.0,1.0,1.0
220,184,0.0,0.0,1.0,1.0
222,98,0.0,0.0,1.0,1.0
287,112,0.0,0.0,2.0,1.0
158,129,0.0,0.0,2.0,1.0
251,54,0.0,0.0,1.0,1.0
1,252,1.0,1.0,1.0,1.0
38,226,1.0,1.0,2.0,1.0
146,99,0.0,1.0,2.0,1.0
59,159,1.0,0.0,1.0,1.0
158,86,0.0,0.0,2.0,1.0
3,202,1.0,2.0,2.0,1.0
270,99,0.0,0.0,1.0,1.0
150,147,0.0,1.0,0.0,1.0
266,78,0.0,1.0,1.0,1.0
283,90,0.0,0.0,1.0,1.0
90,213,1.0,1.0,2.0,1.0
59,82,1.0,0.0,1.0,1.0
15,189,1.0,0.0,1.0,1.0
232,81,0.0,1.0,1.0,1.0
90,272,1.0,1.0,2.0,1.0
166,142,0.0,2.0,1.0,1.0
153,248,0.0,4.0,0.0,1.0
128,133,0.0,1.0,2.0,1.0
249,0,0.0,0.0,1.0,1.0
165,220,0.0,0.0,1.0,1.0
248,94,0.0,0.0,2.0,1.0
125,154,1.0,0.0,2.0,1.0
79,224,1.0,1.0,1.0,1.0
87,247,1.0,1.0,2.0,1.0
68,251,1.0,1.0,0.0,1.0
148,56,0.0,0.0,1.0,1.0
82,229,1.0,0.0,1.0,1.0
210,71,0.0,1.0,1.0,1.0
259,92,0.0,3.0,0.0,1.0
145,253,0.0,1.0,1.0,1.0
177,232,0.0,1.0,2.0,1.0
196,113,0.0,0.0,1.0,1.0
128,58,0.0,1.0,2.0,1.0
282,36,0.0,1.0,2.0,1.0
162,100,0.0,1.0,1.0,1.0
181,56,0.0,0.0,2.0,1.0
117,0,1.0,0.0,1.0,1.0
239,29,0.0,1.0,2.0,1.0
79,182,1.0,1.0,1.0,1.0
96,240,1.0,2.0,1.0,1.0
251,49,0.0,0.0,1.0,1.0
184,124,0.0,0.0,2.0,1.0
128,49,0.0,1.0,2.0,1.0
169,134,0.0,1.0,2.0,1.0
229,203,0.0,0.0,2.0,1.0
180,129,0.0,0.0,1.0,1.0
153,152,0.0,4.0,0.0,1.0
129,74,0.0,2.0,0.0,1.0
66,174,1.0,0.0,1.0,1.0
164,80,0.0,3.0,0.0,1.0
79,74,1.0,1.0,1.0,1.0
157,6,0.0,2.0,0.0,1.0
34,287,1.0,1.0,2.0,1.0
95,139,1.0,0.0,0.0,1.0
198,1,0.0,1.0,2.0,1.0
169,200,0.0,1.0,2.0,1.0
22,248,1.0,3.0,1.0,1.0
124,207,1.0,0.0,1.0,1.0
35,258,1.0,0.0,2.0,1.0
149,149,0.0,1.0,2.0,1.0
36,291,1.0,0.0,2.0,1.0
246,119,0.0,0.0,0.0,1.0
182,157,0.0,2.0,1.0,1.0
211,101,0.0,0.0,1.0,1.0
63,143,1.0,0.0,0.0,1.0
79,249,1.0,1.0,1.0,1.0
197,124,0.0,1.0,2.0,1.0
6,210,1.0,0.0,1.0,1.0
114,169,1.0,0.0,2.0,1.0
188,102,0.0,0.0,1.0,1.0
97,247,1.0,3.0,2.0,1.0
12,203,1.0,1.0,1.0,1.0
97,36,1.0,3.0,2.0,1.0
196,39,0.0,0.0,1.0,1.0
88,297,1.0,1.0,1.0,1.0
91,149,1.0,2.0,0.0,1.0
106,273,1.0,0.0,1.0,1.0
237,101,0.0,1.0,1.0,1.0
239,90,0.0,1.0,2.0,1.0
274,140,0.0,2.0,1.0,1.0
229,106,0.0,0.0,2.0,1.0
182,34,0.0,2.0,1.0,1.0
127,290,1.0,3.0,2.0,1.0
249,139,0.0,0.0,1.0,1.0
175,16,0.0,0.0,1.0,1.0
186,283,0.0,2.0,1.0,1.0
66,199,1.0,0.0,1.0,1.0
251,40,0.0,0.0,1.0,1.0
60,189,1.0,4.0,0.0,1.0
10,249,1.0,0.0,0.0,1.0
47,152,1.0,1.0,1.0,1.0
260,121,0.0,2.0,0.0,1.0
166,0,0.0,2.0,1.0,1.0
117,200,1.0,0.0,1.0,1.0
262,147,0.0,0.0,1.0,1.0
148,27,0.0,0.0,1.0,1.0
143,90,0.0,2.0,1.0,1.0
263,136,0.0,2.0,0.0,1.0
266,158,0.0,1.0,1.0,1.0
164,74,0.0,3.0,0.0,1.0
66,224,1.0,0.0,1.0,1.0
45,246,1.0,0.0,1.0,1.0
67,125,1.0,1.0,2.0,1.0
152,26,0.0,1.0,0.0,1.0
255,135,0.0,1.0,1.0,1.0
221,121,0.0,2.0,2.0,1.0
132,99,0.0,3.0,2.0,1.0
251,92,0.0,0.0,1.0,1.0
3,270,1.0,2.0,2.0,1.0
284,191,0.0,0.0,1.0,1.0
174,133,0.0,1.0,2.0,1.0
176,92,0.0,1.0,1.0,1.0
173,183,0.0,3.0,1.0,1.0
126,176,1.0,1.0,1.0,1.0
168,256,0.0,0.0,0.0,1.0
238,181,0.0,1.0,2.0,1.0
129,137,0.0,2.0,0.0,1.0
80,287,1.0,3.0,2.0,1.0
278,40,0.0,2.0,1.0,1.0
150,136,0.0,1.0,0.0,1.0
96,254,1.0,2.0,1.0,1.0
252,97,0.0,3.0,2.0,1.0
287,71,0.0,0.0,2.0,1.0
262,99,0.0,0.0,1.0,1.0
133,113,0.0,0.0,2.0,1.0
263,55,0.0,2.0,0.0,1.0
264,125,0.0,3.0,2.0,1.0
65,179,1.0,4.0,0.0,1.0
54,290,1.0,0.0,1.0,1.0
159,99,0.0,0.0,2.0,1.0
172,292,0.0,0.0,1.0,1.0
250,124,0.0,0.0,1.0,1.0
103,268,1.0,1.0,1.0,1.0
201,80,0.0,1.0,2.0,1.0
102,236,1.0,0.0,1.0,1.0
65,208,1.0,4.0,0.0,1.0
52,249,1.0,1.0,1.0,1.0
113,196,1.0,0.0,1.0,1.0
1,285,1.0,1.0,1.0,1.0
276,1,0.0,0.0,2.0,1.0
111,127,1.0,0.0,2.0,1.0
153,16,0.0,4.0,0.0,1.0
52,276,1.0,1.0,1.0,1.0
143,51,0.0,2.0,1.0,1.0
51,253,1.0,0.0,1.0,1.0
183,92,0.0,0.0,2.0,1.0
86,285,1.0,0.0,1.0,1.0
2,281,1.0,0.0,1.0,1.0
97,231,1.0,3.0,2.0,1.0
176,137,0.0,1.0,1.0,1.0
180,108,0.0,0.0,1.0,1.0
118,250,1.0,0.0,1.0,1.0
129,125,0.0,2.0,0.0,1.0
284,278,0.0,0.0,1.0,1.0
105,275,1.0,0.0,2.0,1.0
49,199,1.0,1.0,0.0,1.0
176,0,0.0,1.0,1.0,1.0
42,244,1.0,2.0,2.0,1.0
111,23,1.0,0.0,2.0,1.0
208,10,0.0,1.0,1.0,1.0
61,249,1.0,0.0,1.0,1.0
259,98,0.0,3.0,0.0,1.0
212,99,0.0,1.0,2.0,1.0
220,89,0.0,0.0,1.0,1.0
18,176,1.0,3.0,1.0,1.0
197,3,0.0,1.0,2.0,1.0
160,2,0.0,0.0,1.0,1.0
199,146,0.0,1.0,1.0,1.0
162,99,0.0,1.0,1.0,1.0
153,72,0.0,4.0,0.0,1.0
111,237,1.0,0.0,2.0,1.0
103,284,1.0,1.0,1.0,1.0
268,139,0.0,2.0,1.0,1.0
227,84,0.0,2.0,0.0,1.0
213,248,0.0,0.0,1.0,1.0
287,144,0.0,0.0,2.0,1.0
196,56,0.0,0.0,1.0,1.0
189,126,0.0,2.0,1.0,1.0
282,100,0.0,1.0,2.0,1.0
173,100,0.0,3.0,1.0,1.0
29,238,1.0,1.0,0.0,1.0
156,100,0.0,1.0,2.0,1.0
84,214,1.0,1.0,1.0,1.0
192,32,0.0,0.0,2.0,1.0
286,81,0.0,0.0,1.0,1.0
286,96,0.0,0.0,1.0,1.0
190,129,0.0,0.0,1.0,1.0
267,115,0.0,0.0,1.0,1.0
157,169,0.0,2.0,0.0,1.0
60,140,1.0,4.0,0.0,1.0
4,110,1.0,1.0,1.0,1.0
50,152,1.0,4.0,2.0,1.0
192,142,0.0,0.0,2.0,1.0
82,199,1.0,0.0,1.0,1.0
239,133,0.0,1.0,2.0,1.0
14,256,1.0,2.0,1.0,1.0
211,115,0.0,0.0,1.0,1.0
131,123,0.0,0.0,1.0,1.0
279,36,0.0,0.0,1.0,1.0
100,91,1.0,3.0,0.0,1.0
140,137,0.0,1.0,1.0,1.0
270,149,0.0,0.0,1.0,1.0
242,112,0.0,2.0,0.0,1.0
234,259,0.0,0.0,2.0,1.0
42,174,1.0,2.0,2.0,1.0
238,156,0.0,1.0,2.0,1.0
70,249,1.0,0.0,1.0,1.0
41,151,1.0,0.0,1.0,1.0
103,157,1.0,1.0,1.0,1.0
59,217,1.0,0.0,1.0,1.0
51,200,1.0,0.0,1.0,1.0
125,284,1.0,0.0,2.0,1.0
75,247,1.0,0.0,1.0,1.0
174,141,0.0,1.0,2.0,1.0
269,58,0.0,0.0,2.0,1.0
9,278,1.0,1.0,0.0,1.0
132,90,0.0,3.0,2.0,1.0
159,133,0.0,0.0,2.0,1.0
42,190,1.0,2.0,2.0,1.0
135,87,0.0,1.0,2.0,1.0
269,55,0.0,0.0,2.0,1.0
89,232,1.0,1.0,1.0,1.0
203,102,0.0,0.0,1.0,1.0
0,236,1.0,0.0,2.0,1.0
207,146,0.0,1.0,2.0,1.0
124,198,1.0,0.0,1.0,1.0
242,34,0.0,2.0,0.0,1.0
257,82,0.0,0.0,1.0,1.0
7,196,1.0,2.0,2.0,1.0
24,286,1.0,0.0,2.0,1.0
171,95,0.0,1.0,1.0,1.0
103,155,1.0,1.0,1.0,1.0
106,177,1.0,0.0,1.0,1.0
212,94,0.0,1.0,2.0,1.0
221,93,0.0,2.0,2.0,1.0
273,125,0.0,1.0,2.0,1.0
170,283,0.0,0.0,0.0,1.0
155,112,0.0,3.0,2.0,1.0
95,31,1.0,0.0,0.0,1.0
278,32,0.0,2.0,1.0,1.0
135,192,0.0,1.0,2.0,1.0
212,107,0.0,1.0,2.0,1.0
97,251,1.0,3.0,2.0,1.0
15,217,1.0,0.0,1.0,1.0
251,146,0.0,0.0,1.0,1.0
106,162,1.0,0.0,1.0,1.0
213,123,0.0,0.0,1.0,1.0
280,75,0.0,1.0,1.0,1.0
117,67,1.0,0.0,1.0,1.0
22,154,1.0,3.0,1.0,1.0
217,112,0.0,0.0,2.0,1.0
25,208,1.0,0.0,1.0,1.0
27,150,1.0,1.0,2.0,1.0
246,24,0.0,0.0,0.0,1.0
266,120,0.0,1.0,1.0,1.0
59,199,1.0,0.0,1.0,1.0
209,26,0.0,1.0,1.0,1.0
177,96,0.0,1.0,2.0,1.0
284,118,0.0,0.0,1.0,1.0
154,154,0.0,1.0,2.0,1.0
150,79,0.0,1.0,0.0,1.0
145,151,0.0,1.0,1.0,1.0
49,258,1.0,1.0,0.0,1.0
68,144,1.0,1.0,0.0,1.0
260,118,0.0,2.0,0.0,1.0
207,243,0.0,1.0,2.0,1.0
190,144,0.0,0.0,1.0,1.0
183,137,0.0,0.0,2.0,1.0
182,109,0.0,2.0,1.0,1.0
232,4,0.0,1.0,1.0,1.0
103,251,1.0,1.0,1.0,1.0
134,136,0.0,1.0,1.0,1.0
262,142,0.0,0.0,1.0,1.0
131,116,0.0,0.0,1.0,1.0
60,115,1.0,4.0,0.0,1.0
203,148,0.0,0.0,1.0,1.0
4,247,1.0,1.0,1.0,1.0
93,175,1.0,1.0,2.0,1.0
205,181,0.0,2.0,0.0,1.0
5,143,1.0,1.0,1.0,1.0
58,0,1.0,2.0,1.0,1.0
8,159,1.0,2.0,1.0,1.0
251,138,0.0,0.0,1.0,1.0
113,243,1.0,0.0,1.0,1.0
89,212,1.0,1.0,1.0,1.0
82,244,1.0,0.0,1.0,1.0
155,103,0.0,3.0,2.0,1.0
15,199,1.0,0.0,1.0,1.0
11,259,1.0,3.0,2.0,1.0
155,141,0.0,3.0,2.0,1.0
185,120,0.0,2.0,1.0,1.0
59,228,1.0,0.0,1.0,1.0
16,226,1.0,3.0,0.0,1.0
14,278,1.0,2.0,1.0,1.0
261,120,0.0,1.0,2.0,1.0
260,75,0.0,2.0,0.0,1.0
77,252,1.0,0.0,2.0,1.0
172,164,0.0,0.0,1.0,1.0
58,33,1.0,2.0,1.0,1.0
275,134,0.0,2.0,1.0,1.0
89,296,1.0,1.0,1.0,1.0
27,226,1.0,1.0,2.0,1.0
14,251,1.0,2.0,1.0,1.0
58,229,1.0,2.0,1.0,1.0
146,47,0.0,1.0,2.0,1.0
289,36,0.0,2.0,1.0,1.0
163,142,0.0,3.0,1.0,1.0
151,219,0.0,0.0,1.0,1.0
123,201,1.0,1.0,2.0,1.0
209,20,0.0,1.0,1.0,1.0
192,46,0.0,0.0,2.0,1.0
66,278,1.0,0.0,1.0,1.0
28,292,1.0,0.0,2.0,1.0
150,143,0.0,1.0,0.0,1.0
264,115,0.0,3.0,2.0,1.0
48,57,1.0,3.0,2.0,1.0
176,98,0.0,1.0,1.0,1.0
141,30,0.0,1.0,2.0,1.0
33,246,1.0,0.0,2.0,1.0
186,59,0.0,2.0,1.0,1.0
156,96,0.0,1.0,2.0,1.0
49,271,1.0,1.0,0.0,1.0
270,96,0.0,0.0,1.0,1.0
284,10,0.0,0.0,1.0,1.0
118,260,1.0,0.0,1.0,1.0
286,108,0.0,0.0,1.0,1.0
177,36,0.0,1.0,2.0,1.0
267,102,0.0,0.0,1.0,1.0
201,73,0.0,1.0,2.0,1.0
126,240,1.0,1.0,1.0,1.0
22,69,1.0,3.0,1.0,1.0
288,74,0.0,2.0,1.0,1.0
145,212,0.0,1.0,1.0,1.0
198,129,0.0,1.0,2.0,1.0
64,225,1.0,0.0,0.0,1.0
253,84,0.0,1.0,0.0,1.0
56,233,1.0,3.0,1.0,1.0
260,119,0.0,2.0,0.0,1.0
176,120,0.0,1.0,1.0,1.0
105,165,1.0,0.0,2.0,1.0
262,119,0.0,0.0,1.0,1.0
190,97,0.0,0.0,1.0,1.0
213,178,0.0,0.0,1.0,1.0
168,134,0.0,0.0,0.0,1.0
183,118,0.0,0.0,2.0,1.0
14,265,1.0,2.0,1.0,1.0
47,278,1.0,1.0,1.0,1.0
227,106,0.0,2.0,0.0,1.0
214,132,0.0,0.0,1.0,1.0
12,297,1.0,1.0,1.0,1.0
223,80,0.0,1.0,1.0,1.0
76,64,1.0,0.0,2.0,1.0
186,126,0.0,2.0,1.0,1.0
46,199,1.0,3.0,0.0,1.0
22,187,1.0,3.0,1.0,1.0
64,200,1.0,0.0,0.0,1.0
112,266,1.0,1.0,1.0,1.0
283,39,0.0,0.0,1.0,1.0
113,205,1.0,0.0,1.0,1.0
161,100,0.0,0.0,2.0,1.0
189,99,0.0,2.0,1.0,1.0
127,253,1.0,3.0,2.0,1.0
86,246,1.0,0.0,1.0,1.0
234,125,0.0,0.0,2.0,1.0
57,291,1.0,1.0,1.0,1.0
85,165,1.0,0.0,2.0,1.0
206,100,0.0,1.0,1.0,1.0
158,98,0.0,0.0,2.0,1.0
225,86,0.0,0.0,1.0,1.0
71,104,1.0,0.0,0.0,1.0
47,267,1.0,1.0,1.0,1.0
276,134,0.0,0.0,2.0,1.0
134,33,0.0,1.0,1.0,1.0
145,9,0.0,1.0,1.0,1.0
80,294,1.0,3.0,2.0,1.0
281,130,0.0,0.0,2.0,1.0
114,299,1.0,0.0,2.0,1.0
279,118,0.0,0.0,1.0,1.0
68,250,1.0,1.0,0.0,1.0
276,149,0.0,0.0,2.0,1.0
266,27,0.0,1.0,1.0,1.0
214,115,0.0,0.0,1.0,1.0
198,100,0.0,1.0,2.0,1.0
210,8,0.0,1.0,1.0,1.0
50,76,1.0,4.0,2.0,1.0
97,68,1.0,3.0,2.0,1.0
109,75,1.0,5.0,1.0,1.0
43,223,1.0,1.0,0.0,1.0
209,128,0.0,1.0,1.0,1.0
95,235,1.0,0.0,0.0,1.0
55,277,1.0,2.0,1.0,1.0
155,136,0.0,3.0,2.0,1.0
267,97,0.0,0.0,1.0,1.0
282,213,0.0,1.0,2.0,1.0
121,155,1.0,1.0,1.0,1.0
116,244,1.0,2.0,2.0,1.0
184,119,0.0,0.0,2.0,1.0
271,237,0.0,0.0,2.0,1.0
228,131,0.0,1.0,1.0,1.0
217,24,0.0,0.0,2.0,1.0
233,79,0.0,0.0,0.0,1.0
147,4,0.0,2.0,0.0,1.0
164,215,0.0,3.0,0.0,1.0
25,260,1.0,0.0,1.0,1.0
199,62,0.0,1.0,1.0,1.0
88,182,1.0,1.0,1.0,1.0
116,226,1.0,2.0,2.0,1.0
105,143,1.0,0.0,2.0,1.0
113,250,1.0,0.0,1.0,1.0
231,275,0.0,0.0,1.0,1.0
2,164,1.0,0.0,1.0,1.0
13,150,1.0,2.0,2.0,1.0
122,272,1.0,1.0,0.0,1.0
116,253,1.0,2.0,2.0,1.0
117,76,1.0,0.0,1.0,1.0
32,168,1.0,0.0,2.0,1.0
94,209,1.0,3.0,1.0,1.0
